Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,ratio (tot.pop),21780000
1/10/2022,AQS,120310032,1,5.2,ug/m3 LC,22,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.38751E-07,
1/11/2022,AQS,120310032,1,5.5,ug/m3 LC,23,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.52525E-07,
1/12/2022,AQS,120310032,1,6.3,ug/m3 LC,26,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.89256E-07,
1/13/2022,AQS,120310032,1,15.4,ug/m3 LC,58,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.07071E-07,
1/14/2022,AQS,120310032,1,17.4,ug/m3 LC,62,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.98898E-07,
1/15/2022,AQS,120310032,1,18.5,ug/m3 LC,64,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,8.49403E-07,
1/16/2022,AQS,120310032,1,7.2,ug/m3 LC,30,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.30579E-07,
1/17/2022,AQS,120310032,1,7.1,ug/m3 LC,30,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.25987E-07,
1/18/2022,AQS,120310032,1,10.3,ug/m3 LC,43,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.72911E-07,
1/19/2022,AQS,120310032,1,16.9,ug/m3 LC,61,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.75941E-07,
1/20/2022,AQS,120310032,1,16,ug/m3 LC,59,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.34619E-07,
1/21/2022,AQS,120310032,1,8.3,ug/m3 LC,35,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.81084E-07,
1/22/2022,AQS,120310032,1,5.6,ug/m3 LC,23,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.57117E-07,
1/23/2022,AQS,120310032,1,9.8,ug/m3 LC,41,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.49954E-07,
1/24/2022,AirNow,120310032,1,14.4,ug/m3 LC,56,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,6.61157E-07,
1/25/2022,AirNow,120310032,1,8.9,ug/m3 LC,37,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.08632E-07,
1/26/2022,AQS,120310032,1,11.6,ug/m3 LC,48,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.32599E-07,
1/27/2022,AQS,120310032,1,11.8,ug/m3 LC,49,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.41781E-07,
1/28/2022,AQS,120310032,1,11.8,ug/m3 LC,49,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.41781E-07,
1/29/2022,AQS,120310032,1,7.2,ug/m3 LC,30,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.30579E-07,
1/30/2022,AQS,120310032,1,9.3,ug/m3 LC,39,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.26997E-07,
1/31/2022,AQS,120310032,1,9.9,ug/m3 LC,41,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.54545E-07,
2/1/2022,AQS,120310032,1,15.6,ug/m3 LC,58,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.16253E-07,
2/2/2022,AQS,120310032,1,10.2,ug/m3 LC,43,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.6832E-07,
2/3/2022,AQS,120310032,1,7.6,ug/m3 LC,32,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.48944E-07,
2/4/2022,AQS,120310032,1,6.6,ug/m3 LC,28,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.0303E-07,
2/5/2022,AQS,120310032,1,4.6,ug/m3 LC,19,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.11203E-07,
2/6/2022,AQS,120310032,1,6.5,ug/m3 LC,27,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.98439E-07,
2/7/2022,AQS,120310032,1,5.4,ug/m3 LC,23,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.47934E-07,
2/8/2022,AQS,120310032,1,9.2,ug/m3 LC,38,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.22406E-07,
2/9/2022,AQS,120310032,1,12,ug/m3 LC,50,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.50964E-07,
2/10/2022,AQS,120310032,1,16.1,ug/m3 LC,59,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.3921E-07,
2/11/2022,AQS,120310032,1,20.9,ug/m3 LC,70,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,9.59596E-07,
2/12/2022,AQS,120310032,1,20.1,ug/m3 LC,68,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,9.22865E-07,
2/13/2022,AQS,120310032,1,15.6,ug/m3 LC,58,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,7.16253E-07,
2/14/2022,AQS,120310032,1,13.4,ug/m3 LC,54,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,6.15243E-07,
2/15/2022,AQS,120310032,1,23,ug/m3 LC,74,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,1.05601E-06,
2/16/2022,AQS,120310032,1,8.7,ug/m3 LC,36,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.99449E-07,
2/17/2022,AQS,120310032,1,7.6,ug/m3 LC,32,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.48944E-07,
2/18/2022,AQS,120310032,1,7.9,ug/m3 LC,33,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.62718E-07,
2/19/2022,AQS,120310032,1,7,ug/m3 LC,29,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.21396E-07,
2/20/2022,AQS,120310032,1,11.3,ug/m3 LC,47,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.18825E-07,
2/21/2022,AQS,120310032,1,9.4,ug/m3 LC,39,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.31589E-07,
2/22/2022,AQS,120310032,1,9.2,ug/m3 LC,38,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.22406E-07,
2/23/2022,AQS,120310032,1,9.8,ug/m3 LC,41,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.49954E-07,
2/24/2022,AQS,120310032,1,7.8,ug/m3 LC,33,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.58127E-07,
2/25/2022,AQS,120310032,1,12.7,ug/m3 LC,52,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.83104E-07,
2/26/2022,AQS,120310032,1,12,ug/m3 LC,50,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.50964E-07,
2/27/2022,AQS,120310032,1,9.8,ug/m3 LC,41,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.49954E-07,
2/28/2022,AQS,120310032,1,11.3,ug/m3 LC,47,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.18825E-07,
3/1/2022,AQS,120310032,1,10.4,ug/m3 LC,43,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.77502E-07,
3/2/2022,AQS,120310032,1,17.9,ug/m3 LC,63,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,8.21855E-07,
3/3/2022,AQS,120310032,1,23.4,ug/m3 LC,75,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,1.07438E-06,
3/4/2022,AQS,120310032,1,25.5,ug/m3 LC,79,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,1.1708E-06,
3/5/2022,AQS,120310032,1,8.8,ug/m3 LC,37,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.0404E-07,
3/6/2022,AQS,120310032,1,7.3,ug/m3 LC,30,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.3517E-07,
3/7/2022,AQS,120310032,1,10.6,ug/m3 LC,44,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.86685E-07,
3/8/2022,AQS,120310032,1,8.8,ug/m3 LC,37,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.0404E-07,
3/9/2022,AQS,120310032,1,7.1,ug/m3 LC,30,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.25987E-07,
3/10/2022,AQS,120310032,1,7.3,ug/m3 LC,30,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.3517E-07,
3/11/2022,AQS,120310032,1,5.5,ug/m3 LC,23,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.52525E-07,
3/12/2022,AQS,120310032,1,5.2,ug/m3 LC,22,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.38751E-07,
3/13/2022,AQS,120310032,1,5.7,ug/m3 LC,24,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.61708E-07,
3/14/2022,AQS,120310032,1,5.1,ug/m3 LC,21,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.3416E-07,
3/15/2022,AQS,120310032,1,5.3,ug/m3 LC,22,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.43343E-07,
3/16/2022,AQS,120310032,1,5.9,ug/m3 LC,25,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,2.70891E-07,
3/17/2022,AQS,120310032,1,13.7,ug/m3 LC,54,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,6.29017E-07,
3/18/2022,AQS,120310032,1,10.2,ug/m3 LC,43,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.6832E-07,
3/19/2022,AQS,120310032,1,8.3,ug/m3 LC,35,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.81084E-07,
3/20/2022,AQS,120310032,1,6.6,ug/m3 LC,28,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.0303E-07,
3/21/2022,AQS,120310032,1,11,ug/m3 LC,46,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.05051E-07,
3/22/2022,AQS,120310032,1,7.9,ug/m3 LC,33,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.62718E-07,
3/23/2022,AQS,120310032,1,11,ug/m3 LC,46,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.05051E-07,
3/24/2022,AQS,120310032,1,7.6,ug/m3 LC,32,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.48944E-07,
3/25/2022,AQS,120310032,1,8.3,ug/m3 LC,35,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,3.81084E-07,
3/26/2022,AQS,120310032,1,8.9,ug/m3 LC,37,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.08632E-07,
3/27/2022,AQS,120310032,1,9.4,ug/m3 LC,39,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.31589E-07,
3/28/2022,AQS,120310032,1,14,ug/m3 LC,55,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,6.42792E-07,
3/29/2022,AQS,120310032,1,12.3,ug/m3 LC,51,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.64738E-07,
3/30/2022,AQS,120310032,1,14.2,ug/m3 LC,55,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,6.51974E-07,
3/31/2022,AQS,120310032,1,11.8,ug/m3 LC,49,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.41781E-07,
4/1/2022,AQS,120310032,1,9.2,ug/m3 LC,38,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.22406E-07,
4/2/2022,AQS,120310032,1,13.2,ug/m3 LC,53,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,6.06061E-07,
4/3/2022,AQS,120310032,1,10.5,ug/m3 LC,44,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.82094E-07,
4/4/2022,AQS,120310032,1,12.7,ug/m3 LC,52,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.83104E-07,
4/5/2022,AQS,120310032,1,8.9,ug/m3 LC,37,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,4.08632E-07,
4/6/2022,AQS,120310032,1,11.1,ug/m3 LC,46,Kooker Park,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,27260,"Jacksonville, FL",12,Florida,31,Duval,30.356339,-81.635396,5.09642E-07,
